kw_avg_avg,LDA_03,data_channel_is_world,num_hrefs,kw_avg_max,global_subjectivity,kw_avg_min,kw_max_min,average_token_length,shares
2518.407754,0.050000017,1,11,266150.0,0.326329899,143.0,529.0,4.994949495,1000
2156.024962,0.115943935,1,4,232180.0,0.432034632,173.25,398.0,4.907534247,895
4005.106445,0.040080855,0,5,462100.0,0.40956821,172.2,262.0,5.015151515,4100
3284.177682,0.022248585,0,10,263177.7778,0.305984848,297.5128571,959.0,4.637188209,2300
5134.228688,0.033653915,0,2,249216.6667,0.48332702,280.5,667.0,4.282843895,703
2103.59431,0.020003975,0,4,193888.7,0.419012698,150.8571429,442.0,4.961403509,3600
2702.697479,0.040000621,0,2,315120.0,0.399453178,401.918,1100.0,4.530364372,1100
3898.517661,0.028614876,0,6,696928.5714,0.515384615,63.59714286,211.0,4.414565826,2400
3382.293616,0.020000698,0,33,263140.0,0.508401361,283.8,1100.0,4.846560847,1400
4258.681586,0.519960502,0,18,447162.5,0.50556229,284.875,805.0,4.672316384,1300
3607.114624,0.2,0,10,843300.0,0.416833924,-1.0,0.0,4.788,642
2329.583316,0.025019873,0,9,235650.0,0.474032616,201.118,754.0,4.509363296,2600
2523.86021,0.040000094,1,9,254520.0,0.470308858,37.6,106.0,4.740365112,887
3042.824489,0.028571478,0,17,336257.1429,0.441851396,210.4285714,864.0,4.3984,4900
3685.315223,0.439834817,1,5,467220.0,0.59015873,102.8,468.0,4.468468468,3500
2751.539488,0.033333696,0,4,377316.6667,0.275925926,208.4,923.0,4.379746835,1300
1559.762184,0.599080212,0,6,227385.7143,0.457168795,213.25,798.0,4.339272457,2300
2944.749187,0.028572467,0,7,321471.4286,0.500108225,440.1428571,1600.0,4.977941176,1100
2759.985253,0.020000254,1,3,178370.0,0.344405594,267.1,1100.0,5.025089606,1300
9337.080715,0.520394235,0,16,341540.0,0.543051442,353.5,1400.0,4.473108478,2700
1956.456298,0.033334587,1,7,176116.6667,0.502562079,496.6,1600.0,4.710691824,1000
3332.435658,0.034105266,0,7,444316.6667,0.47122114,78.59833333,215.0,4.838440111,887
2373.756239,0.020000926,0,20,182379.5,0.515878369,463.6,1300.0,4.65093572,2300
2221.378674,0.025000051,1,14,226550.0,0.446867322,55.0,141.0,4.917922948,754
2812.110469,0.066666943,1,34,534200.0,0.528891185,-1.0,0.0,4.720450281,2700
2497.837943,0.040000181,1,9,445500.0,0.374401311,167.8,782.0,4.707253886,459
6915.915443,0.866655192,0,22,406733.3333,0.734615385,137.5,330.0,5.463054187,3300
2108.299679,0.033336832,1,7,269119.8333,0.447756523,308.0,824.0,5.134048257,694
3416.987646,0.61735915,0,18,366860.0,0.364083333,139.94875,796.0,4.890459364,737
2655.156464,0.020118219,0,10,248590.0,0.516452298,169.0,549.0,4.327731092,1500
2675.376587,0.022426461,1,15,235848.0,0.378828116,328.4444444,932.0,4.657214345,1100
3807.762263,0.327609447,0,28,467364.5714,0.343426501,171.2857143,852.0,5.076419214,773
2891.825788,0.865739994,0,6,215666.6667,0.47844246,355.8333333,1500.0,4.498644986,542
2488.621373,0.029294003,0,7,343857.1429,0.421938776,165.5128571,451.0,4.680473373,1500
2209.491629,0.033333489,1,8,281516.6667,0.460842572,193.1666667,558.0,4.478082192,746
2950.011556,0.028709863,0,9,345328.5714,0.470004034,245.5,952.0,4.578475336,5600
2686.143296,0.03333339,1,19,251433.3333,0.359261627,238.6666667,815.0,4.957816377,1400
2790.532379,0.033333348,1,17,353916.6667,0.292992424,112.8333333,529.0,5.074285714,683
2722.475426,0.033333351,1,18,258383.3333,0.378009259,138.6666667,529.0,5.038095238,6700
3024.783116,0.320746737,0,22,337300.0,0.411579203,603.75,2500.0,4.787307033,2500
4109.476764,0.020290425,0,14,220590.0,0.505278388,273.0,748.0,4.639158576,3000
3668.828778,0.040028191,0,7,581360.0,0.329591837,208.918,786.0,4.736842105,3500
4384.998643,0.028572183,0,4,386842.8571,0.516152908,336.5714286,1300.0,4.51863354,1200
4798.663789,0.266958529,1,0,289260.0,0.0,115.0,439.0,0.0,5600
2954.339325,0.051029327,0,6,378450.0,0.427114943,72.75,294.0,4.499680919,894
3670.763065,0.02007926,1,0,242260.0,0.0,215.1,986.0,0.0,6400
5567.968587,0.919944236,0,19,260650.0,0.615151515,294.9,1200.0,4.953608247,1800
2317.820763,0.028571912,1,15,158257.1429,0.500456429,497.0,1600.0,4.640650407,597
2167.712717,0.028578518,0,8,318985.7143,0.613768116,239.2,970.0,4.888429752,1600
3438.297044,0.171030382,0,20,364400.0,0.440803817,116.74,368.0,4.663421419,1600
2648.195896,0.050000092,0,3,398700.0,0.324940582,124.8975,318.0,4.438016529,1200
2428.156717,0.040000939,0,6,319420.0,0.349074074,288.718,944.0,4.469924812,496
4410.53353,0.040000424,0,3,327900.0,0.262525253,2133.918,10000.0,4.541484716,909
3042.189586,0.033336021,1,14,193216.6667,0.467731042,436.0,1700.0,4.548691099,1500
2302.264111,0.033334187,1,3,179583.3333,0.482051282,323.0,810.0,5.189189189,841
4148.189143,0.234290314,0,11,329290.0,0.421654217,153.1,665.0,5.06557377,32299
3145.022913,0.899665568,0,33,347312.5,0.302297779,21.5,84.0,4.913461538,1100
4537.9649,0.330247239,0,11,287410.0,0.357638889,507.0,3400.0,4.916666667,1200
4945.387471,0.818997418,0,22,170630.0,0.540761271,321.4,1100.0,4.437198068,848
3154.15325,0.040031428,0,2,332140.0,0.378493266,183.4,604.0,4.543243243,813
7058.946861,0.028572109,0,11,263768.0,0.461988304,4120.765,23100.0,4.539374326,7800
4524.263397,0.12589258,0,10,201260.0,0.42378891,411.75,1300.0,4.517915309,970
4164.655412,0.895981837,0,6,296962.5,0.513930175,221.0,763.0,4.477207977,20800
2303.891641,0.164917583,0,13,153975.0,0.455642461,184.8333333,473.0,4.64379085,925
1766.900252,0.212362778,1,7,231561.5714,0.386805556,265.5714286,707.0,4.726224784,952
2203.907459,0.020001477,1,7,172570.0,0.480034169,400.0,932.0,4.959219858,868
3150.590902,0.716327348,0,24,206210.0,0.553719737,401.125,1300.0,4.696230599,18000
3166.299326,0.020682745,0,6,305770.0,0.351058201,337.9,1500.0,4.571428571,8700
4510.757532,0.815637833,0,1,468000.0,0.500907071,58.8,285.0,4.487341772,677
4350.590251,0.528677531,0,34,383650.0,0.570289855,187.9544444,745.0,5.082901554,2200
3713.397659,0.022222337,0,25,360733.3333,0.452415547,412.7322222,1400.0,4.895419188,2900
3246.391026,0.865820488,0,7,291700.0,0.398110787,138.3333333,653.0,4.431085044,1700
4241.585437,0.028693583,0,6,200571.4286,0.498619048,333.5714286,924.0,4.500914077,1700
1886.786001,0.022256272,0,10,252822.2222,0.396180556,272.5,741.0,4.907514451,2700
4275.281661,0.050024639,0,3,721925.0,0.445692216,53.295,211.0,4.36036036,730
3347.897075,0.040030998,0,7,565580.0,0.396527778,214.718,863.0,4.816216216,927
3083.1306,0.040042386,0,15,443720.0,0.432816399,220.918,455.0,4.610983982,780
4275.281661,0.050024657,0,4,721925.0,0.389214286,53.295,211.0,4.561959654,1000
2551.965356,0.029274404,0,4,344628.5714,0.363038088,152.37,522.0,4.998017839,3200
3092.96008,0.362501279,0,9,260700.0,0.540873016,130.0,517.0,4.245714286,2700
3341.665628,0.232753284,0,4,229922.2222,0.593888889,319.1111111,1200.0,4.350253807,1300
5151.479702,0.647782433,0,23,276660.0,0.420651831,219.8,918.0,4.508287293,1300
3260.459143,0.033432334,1,4,235066.6667,0.316045245,131.8,411.0,5.328,1100
2739.016614,0.04000023,0,2,445360.0,0.453484848,298.718,827.0,4.52742616,1000
2423.016768,0.040000664,0,3,311740.0,0.282840237,342.318,827.0,4.796812749,773
3744.32604,0.028571715,0,8,419814.2857,0.36707702,225.7142857,737.0,4.858369099,7400
1895.101278,0.025000465,1,15,167687.5,0.5115779,84.0,377.0,5.133333333,3100
7430.715434,0.839974892,0,3,677460.0,0.448232323,2820.718,14100.0,4.34965035,9100
3282.6678,0.043651585,0,3,465240.0,0.5795,157.2,480.0,4.695473251,1800
3418.299021,0.028629347,0,2,207414.2857,0.728571429,298.6666667,634.0,4.344155844,4200
2784.588948,0.040812584,0,7,303620.0,0.401623377,101.4,277.0,4.792188651,1200
4739.220967,0.516716255,0,28,370940.0,0.437467442,483.559,2300.0,4.698893419,1600
4024.924678,0.559959524,0,16,288050.0,0.693571429,192.4444444,444.0,4.702479339,7100
3469.539856,0.020000155,0,10,305190.0,0.663678451,260.859,982.0,4.645228216,1200
2717.394244,0.112741761,0,9,259020.0,0.445692216,132.82375,433.0,5.031712474,1400
2384.609354,0.04000002,1,18,221860.0,0.381704261,157.4,529.0,4.874686717,1300
3361.080368,0.865705648,0,7,260566.6667,0.459442449,164.0,484.0,4.586097946,897
2684.989233,0.137456853,1,26,258170.0,0.43474183,192.625,686.0,4.87987988,766
2706.034876,0.050000012,1,6,316875.0,0.295918367,20.5,42.0,5.120253165,1500
2508.78985,0.028968217,0,6,352400.0,0.356646006,163.0983333,565.0,4.85,843
2453.351819,0.020000805,1,6,183240.0,0.466434795,202.375,955.0,4.437043796,654
1821.344095,0.028574025,0,4,316014.2857,0.472781955,66.0,202.0,4.425714286,1500
3041.272171,0.245108067,0,36,220616.6667,0.492684498,213.5,569.0,5.05234657,2800
2808.159234,0.020047453,0,13,206090.0,0.378706339,196.5714286,603.0,4.362670713,2300
3845.94296,0.410210249,0,51,363114.2857,0.455500352,182.6,712.0,4.441120306,740
2166.379777,0.040003148,1,2,212960.0,0.46877551,125.0,457.0,5.099818512,841
2863.894133,0.040000014,1,9,301120.0,0.191666667,123.4,529.0,4.753424658,1000
2478.563822,0.020000349,0,10,246970.0,0.510057205,411.3,1700.0,4.463414634,806
3579.205274,0.274734648,0,18,229233.3333,0.525055556,243.5,527.0,4.923875433,946
2977.449365,0.239938036,0,6,336500.0,0.433742369,301.518,862.0,4.439252336,830
2663.291078,0.639061194,0,13,403780.0,0.410389765,207.518,862.0,4.52453271,5800
2848.864667,0.033333819,0,6,278183.3333,0.421794872,160.3333333,610.0,4.430555556,1300
2831.61141,0.040105428,0,14,260260.0,0.534924242,53.0,149.0,4.514285714,1100
2747.165494,0.637667392,0,12,316320.0,0.449805684,77.6,215.0,4.457142857,717
3194.279444,0.025029856,0,8,445937.5,0.448796791,284.5128571,839.0,4.536842105,8200
2557.43169,0.020002129,1,8,247670.0,0.454532042,64.11111111,272.0,5.100548446,679
4522.452677,0.272795906,0,59,469650.0,0.441450216,186.5,712.0,5.095481671,3700
1984.931346,0.022248781,1,7,145522.2222,0.450974778,556.6666667,2900.0,5.03887689,1100
2435.531519,0.515948897,0,6,220950.0,0.436290323,152.4285714,503.0,4.583333333,1100
3482.150568,0.028845316,0,3,283314.2857,0.403943279,278.37,1100.0,4.834337349,1500
3315.240756,0.142815296,0,24,173577.7778,0.659814426,425.7142857,1600.0,4.734814815,10300
3662.927226,0.022339894,0,3,249177.7778,0.573809524,218.3333333,666.0,4.489583333,1300
2446.259883,0.033333608,1,10,280483.3333,0.268421053,161.0,462.0,5.240601504,755
2330.213727,0.033333547,1,1,212200.0,0.419114875,236.4,1100.0,4.785635359,1300
5429.7963,0.776495669,0,1,318250.0,0.593209877,261.875,1300.0,6.609589041,1500
2836.660786,0.033333352,1,10,287116.6667,0.408265784,35.5,86.0,4.747318236,583
2636.191554,0.022254388,0,1,167422.2222,0.569047619,302.1428571,910.0,4.731343284,3800
3293.368167,0.885630762,0,25,481885.7143,0.647559524,0.8975,4.0,4.776453055,2600
2621.077095,0.146347592,0,0,217030.0,0.0,273.75,777.0,0.0,1400
4251.444391,0.76641038,0,4,421350.0,0.431873964,250.125,719.0,4.225941423,3200
2888.211061,0.02228283,0,4,183855.5556,0.520502646,425.1428571,888.0,4.792022792,3700
2508.29492,0.040002622,0,5,323100.0,0.436963384,90.718,318.0,4.759668508,729
2512.76343,0.025034492,0,3,382212.5,0.495269841,114.0,480.0,4.818858561,1300
4193.61843,0.586051114,0,26,141940.0,0.548200979,1198.333333,3500.0,4.884749709,6400
3256.127393,0.068138754,0,13,498200.0,0.411804435,-1.0,0.0,4.667337357,802
2603.225884,0.167860428,0,5,330900.0,0.395095083,307.765,939.0,4.735955056,974
2535.659079,0.020198742,0,3,322700.0,0.40015674,200.0655556,781.0,4.822622108,1400
2594.013556,0.050047747,0,8,405375.0,0.398956961,143.6475,455.0,4.935361217,811
4627.365767,0.020002562,0,9,323940.0,0.349074074,623.0,4000.0,4.981132075,1100
2626.936091,0.033333434,0,8,287383.3333,0.51784116,94.93166667,215.0,4.277073171,2200
2655.297454,0.020225749,0,7,302980.0,0.58125,247.5,683.0,4.590163934,2300
4804.183493,0.645761419,0,0,242420.0,0.0,221.8888889,616.0,0.0,1200
2809.769749,0.028619743,0,5,226342.8571,0.566430098,186.8,783.0,4.698145025,610
2345.48083,0.022222673,1,8,194144.4444,0.550011655,401.25,1200.0,4.840749415,2100
4764.701927,0.020055019,0,7,272850.0,0.583573311,1474.7,12100.0,5.247863248,1700
2850.288658,0.028571506,1,6,257600.0,0.394298246,213.7142857,550.0,4.97029703,1200
2771.761571,0.033333348,1,0,353916.6667,0.435714286,112.8333333,529.0,5.089285714,1200
3545.323697,0.040066925,0,6,587640.0,0.51978022,92.4,211.0,4.765625,4600
3739.729428,0.02860873,0,6,435085.7143,0.29382716,122.1685714,262.0,4.428571429,5300
2833.058708,0.028573416,0,5,333642.8571,0.453091547,316.5,970.0,4.809453471,2900
3279.410852,0.025055054,0,10,286662.5,0.406592422,990.1666667,5200.0,4.82647585,3500
2545.451291,0.033812676,0,22,321450.0,0.466269841,186.4,783.0,4.65819209,738
2349.961001,0.033333512,0,9,367800.0,0.381472836,168.0983333,522.0,4.817567568,941
1919.009281,0.02857258,1,6,318714.2857,0.411042865,141.8333333,522.0,4.875785404,1100
2131.099906,0.04000163,1,6,321505.8,0.537807765,267.8,713.0,4.765458422,985
2746.223175,0.066666744,0,4,511900.0,0.414646465,333.53,1000.0,4.737991266,717
2685.697086,0.050004455,0,4,549325.0,0.447727273,27.53,82.0,4.158645276,2800
3776.770005,0.066902032,0,12,535733.3333,0.485481989,82.0,165.0,4.454396056,3200
3866.644063,0.033333708,0,2,485300.0,0.388636364,212.5,912.0,4.464285714,1400
4711.710983,0.040104029,0,2,318820.0,0.396694429,182.6,762.0,4.632107023,1500
2124.339733,0.022245127,1,29,193489.2222,0.432659725,258.25,638.0,4.759838547,801
2783.098179,0.025000276,0,6,362337.5,0.620690094,335.875,1300.0,4.751968504,1600
3506.854937,0.028574121,0,18,439471.4286,0.505609046,366.6966667,1500.0,4.616904501,2800
2857.387877,0.193885735,0,2,251875.0,0.289238539,156.8571429,488.0,4.576388889,750
2570.513455,0.304399679,0,5,267614.2857,0.38287431,128.0,341.0,4.322666667,1800
5949.095001,0.91992139,0,37,292160.0,0.632064695,195.4,694.0,4.672248804,918
4491.877409,0.885311381,0,17,439942.8571,0.502042749,70.65571429,363.0,4.67173913,726
3811.386433,0.478886355,0,17,171114.2857,0.551718643,460.8,1200.0,4.10673516,3000
3376.974495,0.020061514,1,10,325060.0,0.43234219,132.8,713.0,4.678321678,1300
2535.688089,0.020008589,0,6,251340.0,0.339184799,240.8433333,731.0,4.589430894,965
3214.990802,0.033334453,0,17,381366.6667,0.413273036,245.236,786.0,4.676470588,1600
3359.577838,0.865758761,0,3,219966.6667,0.507142857,368.1666667,1100.0,4.696774194,1200
2617.509407,0.050000342,0,2,391225.0,0.447619048,170.8975,636.0,4.756345178,769
2258.371386,0.025290639,0,6,228762.5,0.37214413,202.37,522.0,4.889117043,755
4659.883541,0.299797051,0,11,766850.0,0.476190476,0.295,1.59,4.5625,1400
3535.067513,0.769211687,0,4,445862.5,0.535745385,88.94142857,567.0,4.642105263,824
2350.506691,0.040028246,0,4,317840.0,0.376558791,238.518,522.0,4.498470948,1100
2495.537352,0.167849504,1,2,243314.2857,0.532043651,293.7142857,1200.0,4.54770318,6100
4002.418083,0.181675597,0,21,232230.0,0.479891582,109.8,287.0,4.921414538,3500
1793.445634,0.028577696,0,5,313914.2857,0.428467532,131.25,480.0,4.706018519,923
4881.308564,0.680632265,0,18,282290.0,0.60675737,201.5555556,436.0,4.711496746,1500
2966.888878,0.797546732,0,8,378725.0,0.440599004,82.0,331.0,4.40060423,853
3542.539026,0.034140361,1,10,187066.6667,0.487940197,293.6,574.0,4.731285988,1300
2580.814731,0.028571694,1,3,305271.4286,0.374458874,86.71428571,330.0,4.903474903,2100
2481.400096,0.033374318,0,2,372166.6667,0.515907861,197.5983333,636.0,4.659793814,2400
5769.498546,0.885640225,0,24,366128.5714,0.636796537,189.4285714,468.0,5.114130435,9500
3512.575981,0.63937855,0,7,350260.0,0.389773629,343.25,1300.0,4.624724062,685
2884.092486,0.195576758,0,4,262633.3333,0.401785714,250.2,1100.0,4.760299625,2300
3130.143946,0.066666671,0,1,543266.6667,0.426978114,50.19666667,150.0,4.732009926,2000
2166.526025,0.020000135,1,7,173190.0,0.502870305,324.6666667,638.0,5.078404402,1300
3069.149012,0.040002768,0,3,452040.0,0.504743867,174.3975,473.0,4.38172043,3300
4031.589932,0.020059052,0,19,327710.0,0.431455775,299.3,1300.0,4.53898886,7700
2653.723672,0.028571562,0,6,347814.2857,0.493110068,176.2857143,535.0,4.598782138,1400
4491.122048,0.387797566,0,16,467275.0,0.324074074,227.37,1100.0,4.827715356,1200
6890.216136,0.541715023,0,20,231510.0,0.411111111,335.3,1200.0,4.816129032,756
2868.231845,0.040000014,1,10,301120.0,0.317106331,123.4,529.0,4.823529412,699
2753.083046,0.040000198,0,20,449040.0,0.444145554,117.8,346.0,4.437419355,1700
2515.82597,0.050000017,1,6,266150.0,0.47172619,143.0,529.0,4.871428571,1000
2706.013133,0.033333351,1,15,258383.3333,0.592,138.6666667,529.0,4.956521739,1100
2055.488261,0.363491411,0,6,464733.3333,0.346406926,11.0,47.0,4.995918367,5400
4087.872619,0.738882621,0,2,602557.1429,0.551536458,183.765,1100.0,4.583050847,2300
2751.454699,0.02865486,0,9,184057.1429,0.575228904,133.0,439.0,4.441647597,2100
2600.222831,0.025015773,0,12,299425.0,0.459496753,216.82375,676.0,5.030456853,1100
3432.521886,0.022286557,0,3,234922.2222,0.441888112,277.2222222,633.0,4.662721893,2300
2866.021539,0.040000236,0,4,440300.0,0.388603426,381.118,972.0,4.238434164,756
2982.087773,0.06666668,0,2,539000.0,0.677083333,39.86333333,119.0,5.033707865,997
1916.062988,0.020001203,1,5,113840.0,0.488906445,339.7142857,955.0,4.654901961,1800
3300.10068,0.239498747,1,6,309690.0,0.446653589,63.2,398.0,4.609477124,1400
3570.581682,0.156922106,0,7,171775.0,0.26875,289.625,829.0,4.564417178,2800
4396.483424,0.899366,0,11,293625.0,0.395467836,251.8571429,1000.0,4.477678571,2200
2481.556878,0.03333488,0,8,467683.3333,0.290572391,98.0,429.0,4.938461538,998
4270.564482,0.917678354,0,2,248590.0,0.492092803,254.1111111,763.0,4.402035623,16600
1680.127008,0.022223198,1,5,131850.7778,0.525628571,92.57142857,399.0,5.003623188,534
2567.34956,0.050000161,1,12,405025.0,0.393949575,-1.0,0.0,4.623636364,3600
5166.38502,0.910311192,0,13,286855.5556,0.70952381,236.625,875.0,4.363888889,7300
2423.427737,0.028571504,1,6,185806.8571,0.431362217,249.1428571,738.0,4.681303116,3700
2765.858343,0.025044412,0,9,258437.5,0.446429815,103.2857143,457.0,4.329113924,3600
1886.105707,0.025046056,1,6,156582.375,0.497062714,305.3333333,840.0,4.683701657,1000
3730.296232,0.033345844,0,10,592316.6667,0.414269713,185.1966667,816.0,4.519662921,2200
3276.813433,0.051069384,0,8,378850.0,0.486656746,124.25,500.0,4.462009804,5900
4651.844272,0.117993618,0,10,433680.0,0.511529582,1422.659,12300.0,5.276041667,4500
3820.635649,0.599941774,1,9,383914.2857,0.489328772,251.4285714,1600.0,4.95194508,2800
2427.824727,0.033357111,0,12,210666.6667,0.436842105,448.8,1400.0,5.092639594,902
3086.350972,0.028637524,0,6,503171.4286,0.532184945,167.0,691.0,4.75,3300
4677.342606,0.865320022,0,16,564283.3333,0.632400932,200.718,1000.0,4.387434555,2900
3001.424304,0.16821208,0,18,239162.5,0.516666667,191.5,1000.0,4.562076749,1800
3504.851679,0.033336807,0,2,289300.0,0.510404712,203.5,627.0,4.647311828,2100
4198.988582,0.911034221,0,5,433155.5556,0.524069644,250.1111111,569.0,4.18957346,1100
8847.478658,0.86664654,0,29,461916.6667,0.677914614,370.6666667,1700.0,5.074433657,1500
2847.050096,0.040000014,1,1,301120.0,0.95,123.4,529.0,5.25,1500
4875.324332,0.919498017,0,10,266850.0,0.634027778,191.3,581.0,5.142180095,2100
3281.124185,0.671561651,0,37,216214.2857,0.465970002,298.6666667,656.0,4.630630631,925
2771.957814,0.025049364,0,1,152912.5,0.504585137,185.5,596.0,4.503626108,992
2958.71567,0.797644424,0,10,384225.0,0.445006943,43.25,176.0,4.462633452,1300
2707.734925,0.028571779,0,6,414457.1429,0.526803752,172.4285714,615.0,4.497536946,3900
3149.8762,0.028938619,0,8,316828.5714,0.485524892,160.5128571,615.0,4.603550296,17300
2768.277379,0.025000245,0,6,372312.5,0.4625,93.19875,527.0,5.257142857,10300
3713.152927,0.37854655,0,17,171983.3333,0.518881941,368.3333333,651.0,4.516499283,3600
3027.43316,0.028637991,0,3,330228.5714,0.530454299,196.6666667,810.0,4.800420168,3400
2823.149498,0.050201016,0,3,282725.0,0.494898723,103.25,368.0,4.49378882,1000
2308.630839,0.028575004,1,2,154814.2857,0.297069597,165.0,404.0,4.262773723,2100
3069.745145,0.050178779,0,2,316750.0,0.595614035,158.5,571.0,4.631768953,5000
3670.408076,0.025081182,0,4,213862.5,0.421261314,557.8571429,2500.0,4.75257732,2000
2114.225809,0.028574924,0,4,324528.5714,0.337037037,67.2,217.0,4.263157895,2400
3485.90755,0.028571536,0,6,514728.5714,0.403930064,196.0257143,865.0,4.574679943,2700
2287.351361,0.648503309,1,1,308475.0,0.5125,140.8,647.0,4.801687764,1800
3240.400095,0.028575962,0,1,248700.0,0.442949907,461.2,1500.0,4.782178218,12800
2693.208715,0.89864602,0,3,163537.5,0.384848485,308.625,594.0,4.45751634,1000
2667.190949,0.020027631,1,9,196370.0,0.440121706,469.4,3100.0,4.969008264,932
3868.931653,0.050178726,0,19,328225.0,0.528913855,115.75,400.0,4.509478673,3800
2826.466006,0.020537671,1,9,186680.0,0.500436569,604.375,3900.0,4.804031355,1600
2174.891586,0.020000412,0,14,229880.0,0.420273449,368.1111111,1100.0,4.516068053,3300
2335.522307,0.025002465,0,21,297412.5,0.461811455,279.0,1100.0,4.451664025,938
3040.118579,0.033334988,0,5,374083.3333,0.394374934,400.4316667,1300.0,4.868571429,900
2706.406714,0.033563334,0,17,215850.0,0.483118393,256.2,705.0,4.504201681,1300
2511.49303,0.028630812,0,5,328471.4286,0.420289631,105.718,277.0,4.672064777,3000
2921.551734,0.134001176,1,20,164100.0,0.460873016,346.75,1300.0,4.754358162,4300
2293.901412,0.028572942,1,8,166428.5714,0.530945822,409.3333333,2200.0,4.56372549,1300
5396.693431,0.899955532,0,13,293437.5,0.674786325,252.5714286,519.0,4.9375,9700
2773.535043,0.022280097,0,6,292144.4444,0.4902422,208.75,641.0,4.712948518,12400
5319.135766,0.492749414,0,26,317433.3333,0.592767385,177.5555556,900.0,4.570409982,1800
2817.593103,0.025000183,0,16,284837.5,0.480147338,325.0,851.0,4.676106195,2700
6300.471135,0.776170739,0,19,386100.0,0.548366013,259.375,878.0,4.575301205,2300
3389.439703,0.020197787,0,7,234730.0,0.491137984,268.2,2000.0,4.123641304,5100
4081.708141,0.040000013,0,15,367180.0,0.413275514,282.518,1100.0,5.120469083,4100
3569.889896,0.885610756,0,27,296114.2857,0.566465618,278.3333333,1100.0,4.909803922,11200
2518.829295,0.022269937,0,9,212955.5556,0.45375744,146.0,515.0,4.571925754,7900
4020.219345,0.746252733,0,24,492928.5714,0.485752688,116.918,581.0,4.770642202,3100
4406.609206,0.028744035,0,47,275757.1429,0.500485769,225.7142857,716.0,4.782503038,3000
2402.30605,0.02226578,0,16,158922.2222,0.449279548,261.1666667,789.0,4.787564767,1800
3171.21304,0.028574705,0,10,247557.1429,0.451944444,445.8333333,1100.0,4.822134387,1700
1627.55951,0.242380441,0,13,249100.0,0.467267558,-1.0,0.0,4.710497238,1600
3168.652585,0.040038314,0,15,367660.0,0.401381915,147.918,480.0,4.466445733,4100
4289.929258,0.492888621,0,21,498862.5,0.494230769,83.57375,550.0,4.760511883,1600
3063.621141,0.028667759,0,15,209171.4286,0.467309146,262.6666667,663.0,4.936643836,867
5677.597832,0.322314287,0,3,491771.4286,0.423563218,135.2271429,673.0,4.510135135,6400
3621.323499,0.020026918,0,15,328020.0,0.471628874,260.059,1200.0,4.825944171,7000
2197.494769,0.040000155,1,9,212520.0,0.367117347,218.2,613.0,4.874213836,1200
4797.818814,0.885428349,0,26,399214.2857,0.475694444,195.8333333,519.0,4.978813559,3600
5362.640248,0.244105058,0,1,456011.1111,0.583333333,289.2622222,1300.0,4.544444444,1100
2081.065376,0.02501635,0,9,213050.0,0.489576409,133.6666667,591.0,4.73540146,4700
2040.400622,0.022288617,0,15,192044.4444,0.385671228,340.32375,818.0,5.482594937,1200
2557.205233,0.285966009,0,15,221750.0,0.484183673,226.3,560.0,4.334022039,1800
2584.325236,0.865577577,0,15,262883.3333,0.448280423,143.0,542.0,4.632173095,5800
2959.440557,0.797628448,0,13,384225.0,0.416822651,43.25,176.0,4.583064887,1300
4090.090282,0.412369597,0,8,403950.0,0.455659537,134.559,544.0,4.581395349,6200
2461.567094,0.119708706,0,9,179340.0,0.614742142,331.125,1100.0,4.620614035,2200
4483.38625,0.721230544,0,3,262130.0,0.664814815,288.3,765.0,4.887254902,1900
4016.767597,0.685768141,0,47,274766.6667,0.650419255,289.0,937.0,4.195488722,2600
3254.884617,0.020001176,0,7,303370.0,0.432190476,288.2,872.0,5.091922006,10700
2940.168577,0.033334176,1,0,182166.6667,0.0,189.0,522.0,0.0,1800
4288.535372,0.022410441,0,7,205722.2222,0.458195614,2244.666667,12400.0,4.60042508,2200
2514.199096,0.028574951,0,7,419728.5714,0.459577922,30.236,150.0,4.949008499,1700
3115.516258,0.020002226,0,6,249750.0,0.474637168,504.0,2700.0,4.369127517,15700
2193.636178,0.040000155,1,6,212520.0,0.502121212,218.2,613.0,4.818461538,1500
4062.524138,0.687089812,0,53,265644.4444,0.561111111,181.0,621.0,5.899193548,1600
3669.260032,0.025177206,0,5,423100.0,0.498188131,243.625,1200.0,4.519924099,3800
4665.292689,0.320636372,1,7,228010.0,0.405162602,1400.9,12400.0,4.875789474,1000
4106.292074,0.818466504,0,4,451780.0,0.675980392,997.7777778,5200.0,4.37890625,1300
1785.780649,0.020000494,1,31,170390.0,0.531655428,396.125,1200.0,5.034013605,1900
2967.893743,0.131442736,1,12,147022.2222,0.452143427,283.1111111,1400.0,4.798728814,7500
1947.878339,0.022222634,1,18,185566.6667,0.525260317,307.5,539.0,5.074265976,3500
1782.580029,0.020000727,1,16,170250.0,0.473374218,491.25,1300.0,5.006648936,764
1713.012256,0.020001123,0,5,237014.0,0.391857864,169.94875,696.0,4.885542169,967
3213.512903,0.03353038,0,4,373016.6667,0.413436853,127.765,416.0,4.657971014,1400
3583.653293,0.839101252,0,8,297600.0,0.601388889,202.6,550.0,4.609756098,1100
2054.996116,0.028775217,0,14,189862.5714,0.423251748,125.0,538.0,4.852307692,751
2527.044468,0.020015439,0,8,267630.0,0.536216307,214.19875,1200.0,4.900109769,1800
1934.856155,0.040004307,1,2,321060.0,0.545714286,80.25,324.0,4.336734694,671
